ortho	Lexique3__phon	Lexique3__lemme	Lexique3__cgram	Lexique3__freqlemfilms2	Lexique3__freqfilms2	Lexique3__islem	Lexique3__nblettres	Lexique3__puorth	Lexique3__puphon	Lexique3__nbsyll	Lexique3__cgramortho
jougs	Zu	joug	NOM	2.48	0.01	0	5	0	2	1	NOM
jolie	Zoli	jolie	ADJ	0.01	0.01	1	5	5	4	2	ADJ
joice	Zwas	joice	ADJ	0.01	0.01	1	5	4	4	1	ADJ
jeûna	Z2na	jeûner	VER	2.59	0.01	0	5	0	0	2	VER
jette	ZEt	jette	NOM	0.01	0.01	1	5	4	3	1	VER,NOM
rabot	Rabo	rabot	NOM	0.01	0.01	1	5	5	4	2	NOM
racée	Rase	racé	ADJ	0.07	0.01	0	5	0	4	2	ADJ
rafla	Rafla	rafler	VER	3.56	0.01	0	5	0	0	2	VER
irise	iRiz	iriser	VER	0.01	0.01	0	5	0	0	2	VER
rages	RaZ	rager	VER	0.71	0.01	0	5	0	3	1	NOM,VER
ragot	Rago	ragot	ADJ	0.12	0.01	1	5	5	4	2	ADJ,NOM
raire	RER	raire	VER	0.31	0.01	1	5	4	3	1	VER
ramas	Rama	ramas	NOM	0.01	0.01	1	5	5	4	2	NOM,VER
innés	ine	inné	ADJ	1.26	0.01	0	5	0	3	2	ADJ
ramis	Rami	rami	NOM	0.48	0.01	0	5	0	4	2	NOM
incus	5ky	incus	ADJ	0.01	0.01	1	5	5	3	2	ADJ
rance	R@s	rancer	VER	0.01	0.01	0	5	5	3	1	ADJ,VER
imita	imita	imiter	VER	14.7	0.01	0	5	0	0	3	VER
ranci	R@si	ranci	NOM	0.01	0.01	1	5	5	4	2	ADJ,NOM,VER
ilium	iljOm	ilium	NOM	0.01	0.01	1	5	4	4	2	NOM
idéel	ideEl	idéel	ADJ	0.01	0.01	1	5	5	4	3	ADJ
ibère	ibER	ibère	NOM	0.01	0.01	1	5	3	4	2	ADJ,NOM
hévéa	evea	hévéa	NOM	0.23	0.01	1	5	3	4	3	NOM
ratte	Rat	ratte	NOM	0.01	0.01	1	5	5	3	1	NOM
hélez	ele	héler	VER	0.35	0.01	0	5	0	3	2	VER
hâtée	ate	hâter	VER	5.63	0.01	0	5	0	3	2	VER
hâtes	at	hâter	VER	5.63	0.01	0	5	0	2	1	NOM,VER
hâtai	atE	hâter	VER	5.63	0.01	0	5	0	0	2	VER
rebec	R2bEk	rebec	NOM	0.01	0.01	1	5	5	5	2	NOM
huron	yR§	huron	NOM	0.02	0.01	1	5	4	3	2	ADJ,NOM
huron	yR§	huron	ADJ	0.04	0.01	1	5	4	3	2	ADJ,NOM
relue	R°ly	relu	ADJ	0.17	0.01	0	5	0	4	2	VER,ADJ
relus	R°ly	relu	ADJ	0.17	0.01	0	5	0	4	2	VER,ADJ
relut	R°ly	relire	VER	6.31	0.01	0	5	0	4	2	VER
hopak	Opak	hopak	NOM	0.01	0.01	1	5	4	3	2	NOM
remît	R°mi	remettre	VER	144.99	0.01	0	5	0	4	2	VER
heurs	9R	heur	NOM	0.28	0.01	0	5	0	2	1	NOM
hardi	aRdi	hardi	ONO	0.01	0.01	1	5	5	4	2	ADJ,ONO
hanap	anap	hanap	NOM	0.01	0.01	1	5	4	4	2	NOM
halva	alva	halva	NOM	0.01	0.01	1	5	4	4	2	NOM
hakka	aka	hakka	NOM	0.01	0.01	1	5	4	3	2	NOM
reçût	R°sy	recevoir	VER	192.73	0.01	0	5	0	4	2	VER
gémie	Zemi	gémir	VER	9.19	0.01	0	5	0	0	2	VER
gyrus	ZiRys	gyrus	NOM	0.01	0.01	1	5	4	4	2	NOM
rieur	Rj9R	rieur	NOM	0.06	0.01	1	5	5	3	1	ADJ,NOM
rimés	Rime	rimer	VER	6.89	0.01	0	5	0	4	2	VER
gréez	gRee	gréer	VER	0.07	0.01	0	5	0	4	2	VER
rioja	Rjoxa	rioja	NOM	0.01	0.01	1	5	3	3	2	NOM
grume	gRym	grume	NOM	0.12	0.01	1	5	5	4	1	NOM
roché	ROSe	rocher	VER	0.08	0.01	0	5	0	0	2	VER
grevé	gR°ve	grever	VER	0.18	0.01	0	5	0	4	2	VER
grenu	gR°ny	grenu	ADJ	0.01	0.01	1	5	5	5	2	ADJ
roidi	Rwadi	roidir	VER	0.02	0.01	0	5	0	0	2	VER
rolle	ROl	rolle	NOM	0.01	0.01	1	5	5	3	1	NOM
gours	guR	gour	NOM	0.02	0.01	0	5	0	3	1	NOM
goulu	guly	goulu	NOM	0.02	0.01	1	5	5	4	2	ADJ,NOM
gouge	guZ	gouge	NOM	0.02	0.01	1	5	5	3	1	NOM
goths	go	goth	NOM	0.04	0.01	0	5	0	2	1	NOM
gommé	gome	gommé	ADJ	0.01	0.01	1	5	5	4	2	VER,ADJ
rotos	Roto	roto	NOM	0.04	0.01	0	5	0	4	2	NOM
évida	evida	évider	VER	0.25	0.01	0	5	0	0	3	VER
roues	Ru	rouer	VER	2.2	0.01	0	5	0	2	1	NOM,VER
évide	evid	évider	VER	0.25	0.01	0	5	0	0	2	VER
glose	gloz	glose	NOM	0.01	0.01	1	5	5	4	1	NOM,VER
rouée	Rwe	roué	ADJ	0.02	0.01	0	5	0	3	1	VER,ADJ
roués	Rwe	roué	ADJ	0.02	0.01	0	5	0	3	1	VER,ADJ
glaça	glasa	glacer	VER	7.21	0.01	0	5	0	0	2	VER
ruais	R8E	ruer	VER	3.27	0.01	0	5	0	0	1	VER
rubia	Rybja	rubia	NOM	0.01	0.01	1	5	5	4	2	NOM
gibus	Zibys	gibus	NOM	0.01	0.01	1	5	4	4	2	NOM
ruons	R8§	ruer	VER	3.27	0.01	0	5	0	0	1	VER
gercé	ZERse	gercer	VER	0.26	0.01	0	5	0	4	2	VER
gerce	ZERs	gercer	VER	0.26	0.01	0	5	5	0	1	VER
genet	Z2nE	genet	NOM	0.01	0.01	1	5	5	4	2	NOM
gazés	gaze	gazé	NOM	0.01	0.01	0	5	0	4	2	VER,ADJ,NOM
ruées	R8e	ruer	VER	3.27	0.01	0	5	0	3	1	VER,NOM
ruées	R8e	ruée	NOM	0.86	0.01	0	5	0	3	1	VER,NOM
râble	Rabl	râble	NOM	0.01	0.01	1	5	5	4	1	NOM
râblé	Rable	râblé	ADJ	0.01	0.01	1	5	5	5	2	VER,ADJ
gazée	gaze	gazé	ADJ	0.32	0.01	0	5	0	4	2	VER,ADJ
gazée	gaze	gazer	VER	5.39	0.01	0	5	0	4	2	VER,ADJ
gazez	gaze	gazer	VER	5.39	0.01	0	5	0	4	2	VER
gauss	gos	gauss	NOM	0.01	0.01	1	5	5	3	1	NOM
gaule	gol	gauler	VER	0.75	0.01	0	5	5	3	1	NOM,VER
gagas	gaga	gaga	NOM	0.21	0.01	0	5	0	4	2	ADJ,NOM
gable	gabl	gable	NOM	0.14	0.01	1	5	4	4	1	NOM
réélu	Reely	réélu	NOM	0.01	0.01	1	5	5	5	3	VER,ADJ,NOM
rîmes	Rim	rire	VER	140.24	0.01	0	5	0	3	1	VER
rôdée	Rode	rôder	VER	5.76	0.01	0	5	0	4	2	VER
rôdés	Rode	rôder	VER	5.76	0.01	0	5	0	4	2	VER
sabra	sabRa	sabrer	VER	0.39	0.01	0	5	5	5	2	NOM,VER
fulls	ful	full	NOM	2.28	0.01	0	5	0	3	1	NOM
fripe	fRip	friper	VER	0.11	0.01	0	5	5	4	1	NOM,VER
frets	fRE	fret	NOM	1.19	0.01	0	5	0	3	1	NOM
fraya	fReja	frayer	VER	2.54	0.01	0	5	0	0	2	VER
fouta	futa	fouta	NOM	0.01	0.01	1	5	5	4	2	NOM
salin	sal5	salin	ADJ	0.31	0.01	1	5	5	4	2	ADJ
fouit	fwi	fouir	VER	0.04	0.01	0	5	0	0	1	VER
fouie	fwi	fouir	VER	0.04	0.01	0	5	0	0	1	VER
forée	foRe	forer	VER	1.66	0.01	0	5	0	4	2	VER
fluxe	flyks	fluxer	VER	0.01	0.01	0	5	0	0	1	VER
flask	flask	flask	NOM	0.01	0.01	1	5	5	4	1	NOM
sauri	sORi	saurir	VER	0.01	0.01	0	5	0	0	2	VER
saurs	soR	saur	ADJ	0.09	0.01	0	5	0	3	1	ADJ
sauve	sov	sauve	NOM	0.01	0.01	1	5	5	3	1	ADJ,NOM,VER
ficha	fiSa	ficher	VER	97.84	0.01	0	5	0	0	2	VER
saxon	saks§	saxon	NOM	0.03	0.01	1	5	5	5	2	ADJ,NOM
saxos	sakso	saxo	NOM	0.73	0.01	0	5	0	5	2	NOM
fermi	fERmi	fermi	NOM	0.01	0.01	1	5	5	5	2	NOM
seing	s5	seing	NOM	0.01	0.01	1	5	5	2	1	NOM
fanés	fane	faner	VER	3.73	0.01	0	5	0	4	2	VER,ADJ
fanes	fan	faner	VER	3.73	0.01	0	5	0	3	1	NOM,VER
semée	s°me	semé	ADJ	0.03	0.01	0	5	0	4	2	VER,ADJ
faite	fEt	fait	ADJ	32.77	0.01	0	5	0	3	1	VER,ADJ
fader	fade	fader	VER	0.01	0.01	1	5	5	4	2	VER
eûtes	yt	avoir	VER	13572.4	0.01	0	5	0	2	1	VER
serpe	sERp	serpe	NOM	0.01	0.01	1	5	5	4	1	NOM
exeat	Egzeat	exeat	NOM	0.01	0.01	1	5	4	5	3	NOM
serve	sERv	serve	NOM	0.03	0.01	1	5	5	4	1	ADJ,NOM,VER
ester	este	ester	VER	0.01	0.01	1	5	5	4	2	NOM,VER
errés	ERe	errer	VER	10.44	0.01	0	5	0	3	2	VER
sexto	sEksto	sexto	ADV	0.01	0.01	1	5	5	5	2	ADV
shako	Sako	shako	NOM	0.01	0.01	1	5	5	4	2	NOM
ergol	ERgOl	ergol	NOM	0.01	0.01	1	5	5	4	2	NOM
évidé	evide	évider	VER	0.25	0.01	0	5	5	5	3	VER,ADJ
encré	@kRe	encrer	VER	0.1	0.01	0	5	0	4	2	VER
encre	@kR	encrer	VER	0.1	0.01	0	5	5	3	1	NOM,VER
empan	@p@	empan	NOM	0.01	0.01	1	5	5	3	2	NOM
embué	@b8e	embuer	VER	0.38	0.01	0	5	5	3	2	VER,ADJ
ecsta	2ksta	ecsta	ADV	0.01	0.01	1	5	5	3	2	ADV
dîner	dine	dîner	ADJ	0.01	0.01	1	5	5	4	2	ADJ,NOM,VER
dîmes	dim	dîme	NOM	0.44	0.01	0	5	0	3	1	VER,NOM
déçut	desy	décevoir	VER	33.23	0.01	0	5	0	4	2	VER
démit	demi	démettre	VER	0.84	0.01	0	5	0	4	2	VER
démis	demi	démis	ADJ	0.13	0.01	1	5	5	4	2	VER,ADJ
slave	slav	slave	NOM	0.01	0.01	1	5	5	4	1	ADJ,NOM
délié	delje	délié	NOM	0.02	0.01	1	5	5	4	2	VER,ADJ,NOM
slush	sl9S	slush	NOM	0.01	0.01	1	5	4	4	1	NOM
socio	sosjo	socio	NOM	0.01	0.01	1	5	5	5	2	ADV,NOM
dynes	din	dyne	NOM	0.01	0.01	0	5	0	3	1	NOM
solda	sOlda	solder	VER	1.52	0.01	0	5	0	5	2	VER
drège	dREZ	drège	NOM	0.01	0.01	1	5	3	4	1	NOM
sondé	s§de	sondé	ADJ	0.02	0.01	1	5	5	4	2	VER,ADJ,NOM
drome	dRom	drome	NOM	0.02	0.01	1	5	5	4	1	NOM
drill	dRil	drill	NOM	0.01	0.01	1	5	5	4	1	NOM
douce	dus	douce	NOM	0.01	0.01	1	5	5	3	1	NOM,ADJ
dotés	dote	doté	ADJ	0.2	0.01	0	5	0	4	2	VER,ADJ
dosée	doze	doser	VER	0.6	0.01	0	5	0	4	2	VER
spitz	spits	spitz	NOM	0.01	0.01	1	5	4	5	1	NOM
spore	spOR	spore	NOM	0.91	0.01	1	5	5	4	1	NOM
dodos	dodo	dodo	NOM	7.53	0.01	0	5	0	4	2	NOM
digit	diZit	digit	NOM	0.01	0.01	1	5	5	5	2	NOM
daubé	dobe	dauber	VER	0.02	0.01	0	5	0	4	2	VER
strié	stRije	strier	VER	0.03	0.01	0	5	5	5	2	VER,ADJ
stucs	styk	stuc	NOM	0.16	0.01	0	5	0	4	1	NOM
daron	daR§	daron	NOM	0.04	0.01	1	5	4	4	2	NOM
stère	stER	stère	NOM	0.04	0.01	1	5	4	4	1	NOM
dardé	daRde	darder	VER	0.16	0.01	0	5	0	5	2	VER
suber	sybER	suber	NOM	0.01	0.01	1	5	4	5	2	NOM
dahus	day	dahu	NOM	0.19	0.01	0	5	0	3	2	NOM
daces	das	dace	ADJ	0.04	0.01	0	5	0	3	1	ADJ,NOM
césar	sezaR	césar	NOM	0.59	0.01	1	5	5	5	2	NOM
surgé	syRZe	surgé	NOM	0.01	0.01	1	5	5	5	2	NOM
surie	syRi	suri	ADJ	0.07	0.01	0	5	0	4	2	ADJ
cycas	sikas	cycas	NOM	0.01	0.01	1	5	4	5	2	NOM
cuvée	kyve	cuver	VER	1.1	0.01	0	5	4	4	2	VER,NOM
sécha	seSa	sécher	VER	19.49	0.01	0	5	0	0	2	VER
séide	seid	séide	NOM	0.02	0.01	1	5	4	4	2	NOM
tabla	tabla	tabla	NOM	0.01	0.01	1	5	5	5	2	NOM,VER
tabla	tabla	tabler	VER	0.95	0.01	0	5	5	5	2	NOM,VER
tafia	tafja	tafia	NOM	0.01	0.01	1	5	4	4	2	NOM
croît	kRwa	croît	NOM	0.01	0.01	1	5	5	4	1	NOM,VER
croîs	kRwa	croître	VER	4.79	0.01	0	5	0	4	1	VER
criés	kRije	crier	VER	116.94	0.01	0	5	0	5	2	VER
crase	kRaz	crase	NOM	0.01	0.01	1	5	5	4	1	NOM
tapas	tapas	taper	VER	61.07	0.01	0	5	0	0	2	NOM,VER
tapir	tapiR	tapir	VER	0.92	0.01	1	5	5	5	2	NOM,VER
coudé	kude	couder	VER	0.02	0.01	0	5	5	4	2	VER,ADJ
tapée	tape	tapé	ADJ	0.37	0.01	0	5	5	4	2	VER,ADJ,NOM
taris	taRi	tarir	VER	1.83	0.01	0	5	0	4	2	ADJ,VER
coron	koR§	coron	NOM	0.01	0.01	1	5	5	4	2	NOM
corne	kORn	corner	VER	0.26	0.01	0	5	5	4	1	NOM,VER
tatar	tataR	tatar	NOM	0.01	0.01	1	5	5	5	2	ADJ,NOM
coppa	kOpa	coppa	NOM	0.01	0.01	1	5	4	4	2	NOM
copia	kopja	copier	VER	8.07	0.01	0	5	0	0	2	VER
taupé	tope	taupé	ADJ	0.01	0.01	1	5	5	4	2	ADJ
copal	kOpal	copal	NOM	0.01	0.01	1	5	5	5	2	NOM
conta	k§ta	conter	VER	3.76	0.01	0	5	0	0	2	VER
taxez	takse	taxer	VER	2.19	0.01	0	5	0	5	2	VER
colée	kole	colée	NOM	0.01	0.01	1	5	5	4	2	NOM
colos	kolo	colo	NOM	1.11	0.01	0	5	0	4	2	NOM
colas	kola	cola	NOM	0.45	0.01	0	5	0	4	2	NOM
codon	kod§	codon	NOM	0.01	0.01	1	5	4	4	2	NOM
cobol	kobOl	cobol	NOM	0.01	0.01	1	5	4	5	2	NOM
coati	koati	coati	NOM	0.01	0.01	1	5	4	4	3	NOM
clora	kloRa	clore	VER	7.75	0.01	0	5	0	0	2	VER
clope	klOp	cloper	VER	0.07	0.01	0	5	5	4	1	NOM,VER
claie	klE	claie	NOM	0.01	0.01	1	5	5	3	1	NOM
teste	tEst	teste	NOM	0.01	0.01	1	5	5	4	1	NOM,VER
ciste	sist	ciste	NOM	0.02	0.01	1	5	5	4	1	NOM
cirés	siRe	ciré	ADJ	0.36	0.01	0	5	0	4	2	VER,ADJ,NOM
cires	siR	cirer	VER	6.42	0.01	0	5	0	3	1	NOM,VER
abaca	abaka	abaca	NOM	0.01	0.01	1	5	4	5	3	NOM
cipal	sipal	cipal	NOM	0.01	0.01	1	5	5	5	2	NOM
chômé	Some	chômé	ADJ	0.02	0.01	1	5	5	4	2	VER,ADJ
choke	SOk	choke	NOM	0.01	0.01	1	5	4	3	1	NOM
chois	Swa	choir	VER	2.05	0.01	0	5	0	3	1	VER
tigré	tigRe	tigré	ADJ	0.01	0.01	1	5	5	5	2	VER,ADJ
chiés	Sje	chier	VER	67.53	0.01	0	5	0	3	1	VER
chaut	So	chaut	VER	0.01	0.01	1	5	5	2	1	VER
celte	sElt	celte	NOM	0.01	0.01	1	5	5	4	1	ADJ,NOM
cavum	kavOm	cavum	NOM	0.01	0.01	1	5	4	4	2	NOM
toisa	twaza	toiser	VER	0.14	0.01	0	5	0	0	2	VER
toisé	twaze	toiser	VER	0.14	0.01	0	5	0	5	2	VER
tolet	tolE	tolet	NOM	0.02	0.01	1	5	4	4	2	NOM
carta	kaRta	carter	VER	0.32	0.01	0	5	0	0	2	VER
carma	kaRma	carmer	VER	0.01	0.01	0	5	0	5	2	VER
topos	topo	topo	NOM	3.17	0.01	0	5	0	4	2	NOM
topés	tope	toper	VER	2.59	0.01	0	5	0	4	2	VER
carde	kaRd	carder	VER	0.08	0.01	0	5	5	4	1	NOM,VER
carde	kaRd	carde	NOM	0.01	0.01	1	5	5	4	1	NOM,VER
cappa	kapa	cappa	NOM	0.01	0.01	1	5	5	4	2	NOM
torée	toRe	toréer	VER	0.43	0.01	0	5	0	0	2	VER
canne	kan	canner	VER	0.31	0.01	0	5	5	3	1	NOM,VER
camus	kamy	camus	ADJ	0.14	0.01	1	5	4	4	2	ADJ,NOM
camez	kame	camer	VER	3.35	0.01	0	5	0	4	2	VER
trias	tRijas	trias	NOM	0.01	0.01	1	5	5	6	2	NOM
calla	kala	caller	VER	0.66	0.01	0	5	5	4	2	NOM,VER
calao	kalao	calao	NOM	0.01	0.01	1	5	5	5	3	NOM
calai	kalE	caler	VER	4.19	0.01	0	5	0	0	2	VER
cahot	kao	cahot	NOM	0.08	0.01	1	5	5	3	2	NOM
trots	tRo	trot	NOM	1.67	0.01	0	5	0	3	1	NOM
cagou	kagu	cagou	NOM	0.01	0.01	1	5	5	4	2	NOM
cagna	kaNa	cagna	NOM	0.01	0.01	1	5	5	4	2	NOM
tuber	tybe	tuber	VER	0.41	0.01	1	5	5	4	2	VER
bêtas	bEta	bêta	NOM	2.36	0.01	0	5	0	4	2	ADJ,NOM
bêtas	bEta	bêta	ADJ	2.13	0.01	0	5	0	4	2	ADJ,NOM
bézef	bezEf	bézef	ADV	0.01	0.01	1	5	4	4	2	ADV
bésef	bezEf	bésef	ADV	0.01	0.01	1	5	4	4	2	ADV
turlu	tyRly	turlu	NOM	0.01	0.01	1	5	5	5	2	NOM
typée	tipe	typé	ADJ	0.01	0.01	0	5	0	4	2	ADJ
typés	tipe	typer	VER	0.06	0.01	0	5	0	4	2	VER,ADJ
tâtés	tate	tâter	VER	3.95	0.01	0	5	0	4	2	VER
ténus	teny	ténu	ADJ	0.4	0.01	0	5	0	4	2	ADJ
bâché	baSe	bâché	ADJ	0.02	0.01	1	5	5	4	2	VER,ADJ
bâché	baSe	bâcher	VER	0.04	0.01	0	5	5	4	2	VER,ADJ
tétra	tetRa	tétra	NOM	0.01	0.01	1	5	5	5	2	NOM
tétée	tete	téter	VER	1.71	0.01	0	5	4	4	2	VER,NOM
bâche	baS	bâcher	VER	0.04	0.01	0	5	5	3	1	NOM,VER
bushi	buSi	bushi	NOM	0.01	0.01	1	5	5	4	2	NOM
ulule	ylyl	ululer	VER	0.01	0.01	0	5	0	0	2	VER
bulot	bylo	bulot	NOM	0.01	0.01	1	5	4	4	2	NOM
bugné	byNe	bugner	VER	0.01	0.01	0	5	0	0	2	VER
bugne	byN	bugne	NOM	0.01	0.01	1	5	5	3	1	NOM
urger	yRZe	urger	VER	0.81	0.01	1	5	5	4	2	VER
bruts	bRyt	brut	NOM	0.55	0.01	0	5	0	4	1	ADJ,NOM
bruni	bRyni	bruni	NOM	0.01	0.01	1	5	5	5	2	ADJ,NOM,VER
bruni	bRyni	bruni	ADJ	0.01	0.01	1	5	5	5	2	ADJ,NOM,VER
broya	bRwaja	broyer	VER	4.08	0.01	0	5	0	0	2	VER
brome	bRom	brome	NOM	0.01	0.01	1	5	5	4	1	NOM
broda	bRoda	broder	VER	3.52	0.01	0	5	0	0	2	VER
brize	bRiz	brize	NOM	0.01	0.01	1	5	4	4	1	NOM
brame	bRam	bramer	VER	0.12	0.01	0	5	5	4	1	NOM,VER
brame	bRam	brame	NOM	0.01	0.01	1	5	5	4	1	NOM,VER
brais	bRE	brai	NOM	0.02	0.01	0	5	0	3	1	NOM
vampe	v@p	vamper	VER	0.24	0.01	0	5	0	3	1	VER
braie	bRE	brayer	VER	0.01	0.01	0	5	5	3	1	VER
varan	vaR@	varan	NOM	0.02	0.01	1	5	5	4	2	NOM
velte	vElt	velte	NOM	0.01	0.01	1	5	4	4	1	NOM
velux	v2luks	velux	NOM	0.01	0.01	1	5	5	4	2	NOM
boues	bu	boue	NOM	15.1	0.01	0	5	0	2	1	NOM
boudi	budi	boudi	ADV	0.01	0.01	1	5	5	4	2	ADV
bouda	buda	bouder	VER	5.11	0.01	0	5	0	4	2	VER
bonni	boni	bonnir	VER	6.67	0.01	0	5	0	4	2	VER
bolée	bole	bolée	NOM	0.01	0.01	1	5	5	4	2	NOM
boise	bwaz	boiser	VER	0.06	0.01	0	5	0	0	1	VER
bocks	bOk	bock	NOM	0.11	0.01	0	5	0	3	1	NOM
vesce	vEs	vesce	NOM	0.01	0.01	1	5	4	3	1	NOM
blêmi	blEmi	blêmir	VER	0.42	0.01	0	5	0	0	2	VER
blâma	blama	blâmer	VER	9.38	0.01	0	5	0	0	2	VER
bloom	blum	bloom	NOM	0.01	0.01	1	5	5	4	1	NOM
bleui	bl2i	bleuir	VER	0.16	0.01	0	5	5	4	2	ADJ,VER
blets	blE	blet	ADJ	0.04	0.01	0	5	0	3	1	ADJ
bissé	bise	bisser	VER	0.03	0.01	0	5	0	4	2	VER
bisse	bis	bisser	VER	0.03	0.01	0	5	0	3	1	VER
bises	biz	biser	VER	0.14	0.01	0	5	0	3	1	ADJ,NOM,VER
biffe	bif	biffer	VER	0.11	0.01	0	5	5	3	1	NOM,VER
viner	vine	viner	VER	0.06	0.01	1	5	5	4	2	VER
vinez	vine	viner	VER	0.06	0.01	0	5	0	4	2	VER
viocs	vjOk	vioc	NOM	0.04	0.01	0	5	0	4	1	NOM
berça	bERsa	bercer	VER	4.46	0.01	0	5	0	0	2	VER
berce	bERs	berce	NOM	0.01	0.01	1	5	5	4	1	NOM,VER
bayer	baje	bayer	VER	0.05	0.01	1	5	4	4	2	VER
batée	bate	batée	NOM	0.01	0.01	1	5	4	4	2	NOM
vives	viv	vive	NOM	0.66	0.01	0	5	0	3	1	ADJ,NOM,VER
barye	baRi	barye	NOM	0.01	0.01	1	5	5	4	2	NOM
barri	baRi	barrir	VER	0.1	0.01	0	5	0	4	2	VER
bantu	b@tu	bantu	NOM	0.01	0.01	1	5	5	4	2	NOM
banda	b@da	bander	VER	14.5	0.01	0	5	0	0	2	VER
volve	vOlv	volve	NOM	0.01	0.01	1	5	5	4	1	NOM
bader	bade	bader	VER	0.4	0.01	1	5	5	4	2	VER
babys	babi	baby	NOM	13.2	0.01	0	5	0	4	2	NOM
aïoli	ajoli	aïoli	NOM	0.01	0.01	1	5	3	4	3	NOM
aèdes	aEd	aède	NOM	0.11	0.01	0	5	0	2	2	NOM
votif	votif	votif	ADJ	0.13	0.01	1	5	4	4	2	ADJ
votés	vote	voter	VER	29.61	0.01	0	5	0	4	2	VER
vouge	vuZ	vouge	NOM	0.01	0.01	1	5	4	3	1	NOM
axial	aksjal	axial	ADJ	0.06	0.01	1	5	4	5	2	ADJ
voués	vwe	voué	ADJ	0.06	0.01	0	5	0	3	1	VER,ADJ
voyer	vwaje	voyer	ADJ	0.01	0.01	1	5	5	5	2	ADJ,NOM
ôtées	ote	ôté	ADJ	0.23	0.01	0	5	0	3	2	VER,ADJ
axels	aksEl	axel	NOM	0.06	0.01	0	5	0	5	2	NOM
voûté	vute	voûter	VER	0.18	0.01	0	5	5	4	2	VER,ADJ
aviva	aviva	aviver	VER	0.19	0.01	0	5	0	0	3	VER
aviné	avine	aviné	ADJ	0.05	0.01	1	5	5	4	3	ADJ
vécés	vese	vécés	NOM	0.01	0.01	1	5	4	4	2	NOM
vêler	vele	vêler	VER	0.02	0.01	1	5	4	4	2	VER
vêtez	vEte	vêtir	VER	7.67	0.01	0	5	0	0	2	VER
aurai	oRE	aurai	AUX	0.01	0.01	1	5	5	3	2	AUX,VER
atémi	atemi	atémi	NOM	0.01	0.01	1	5	4	4	3	NOM
atèle	atEl	atèle	NOM	0.01	0.01	1	5	3	4	2	NOM
xiang	gzj@g	xiang	NOM	0.01	0.01	1	5	3	3	1	NOM
arçon	aRs§	arçon	NOM	0.02	0.01	1	5	3	4	2	NOM
zloty	zloti	zloty	NOM	1.29	0.01	1	5	2	2	2	NOM
zonas	zona	zona	NOM	0.37	0.01	0	5	0	4	2	NOM
armon	aRm§	armon	NOM	0.01	0.01	1	5	5	4	2	NOM
âcres	akR	âcre	ADJ	0.47	0.01	0	5	0	3	1	ADJ
ânons	an§	ânon	NOM	0.17	0.01	0	5	0	3	2	NOM
âtres	atR	âtre	NOM	0.1	0.01	0	5	0	3	1	NOM
ardin	aRd5	ardin	NOM	0.01	0.01	1	5	5	4	2	NOM
écher	eSe	écher	VER	0.01	0.01	1	5	5	3	2	VER
ansée	@se	ansé	ADJ	0.02	0.01	0	5	0	0	2	ADJ
angor	@gOR	angor	NOM	0.01	0.01	1	5	5	4	2	NOM
écrue	ekRy	écru	ADJ	0.07	0.01	0	5	0	4	2	ADJ
amont	am§	amont	ADJ	0.01	0.01	1	5	5	3	2	ADJ,NOM
amine	amin	amine	NOM	0.01	0.01	1	5	5	4	2	NOM
ambré	@bRe	ambré	ADJ	0.19	0.01	1	5	5	4	2	VER,ADJ
alèse	alEz	alèse	NOM	0.01	0.01	1	5	4	4	2	NOM
élimé	elime	élimé	ADJ	0.04	0.01	1	5	5	5	3	VER,ADJ
émaux	emo	émail	NOM	0.57	0.01	0	5	0	0	2	NOM
allât	ala	aller	VER	9992.77	0.01	0	5	0	0	2	VER
allia	alja	allier	VER	4.62	0.01	0	5	0	0	2	VER
émues	emy	émouvoir	VER	9.46	0.01	0	5	0	3	2	VER,ADJ
alita	alita	aliter	VER	0.9	0.01	0	5	0	0	3	VER
épars	epaR	épars	NOM	0.01	0.01	1	5	5	4	2	ADJ,NOM
épart	epaR	épart	NOM	0.01	0.01	1	5	5	4	2	NOM
alise	aliz	alise	NOM	0.05	0.01	1	5	5	4	2	NOM
ailés	ele	ailer	VER	0.21	0.01	0	5	0	3	2	VER,ADJ
aillé	aje	ailler	VER	0.2	0.01	0	5	0	3	2	VER
épure	epyR	épurer	VER	0.62	0.01	0	5	5	4	2	NOM,VER
ahane	aan	ahaner	VER	0.01	0.01	0	5	0	0	2	VER
érodé	eRode	érodé	ADJ	0.03	0.01	1	5	5	4	3	VER,ADJ
étale	etal	étale	ADJ	0.02	0.01	1	5	5	4	2	ADJ,NOM,VER
agate	agat	agate	NOM	0.01	0.01	1	5	5	4	2	NOM
adent	ad@	adent	NOM	0.01	0.01	1	5	4	3	2	NOM
étuvé	etyve	étuver	VER	0.01	0.01	0	5	0	5	3	VER
onder	§de	onder	VER	0.01	0.01	1	5	5	3	2	VER
ondée	§de	ondée	ADJ	0.01	0.01	1	5	5	3	2	ADJ,NOM
ombré	§bRe	ombrer	VER	0.54	0.01	0	5	5	4	2	VER,ADJ
opale	opal	opale	ADJ	0.01	0.01	1	5	5	4	2	ADJ,NOM
opiat	Opja	opiat	NOM	0.03	0.01	1	5	5	3	2	NOM
opiné	opine	opiner	VER	0.38	0.01	0	5	0	5	3	VER
omble	§bl	omble	NOM	0.03	0.01	1	5	4	3	1	NOM
omani	omani	omani	ADJ	0.01	0.01	1	5	3	4	3	ADJ
